325094923,CR-REase8+CR-Kinase1,Cwf_Cwc_15+Pkinase,EP1+CR-REase8+CR-Kinase1,HCEG_07448,724,eukaryota>fungi>ascomycota,Histoplasma capsulatum H88,conserved hypothetical protein [Histoplasma capsulatum H88].
325089488,CR-NTPase5+CR-REase3,-,CR-NTPase5+CR-REase3,HCEG_02013,255,eukaryota>fungi>ascomycota,Histoplasma capsulatum H88,conserved hypothetical protein [Histoplasma capsulatum H88].
325095720,Asco-NTD+CR-REase8+CR-Kinase1,MAP7,VirB5+Asco-NTD+CR-REase8+CR-Kinase1,HCEG_08245,730,eukaryota>fungi>ascomycota,Histoplasma capsulatum H88,conserved hypothetical protein [Histoplasma capsulatum H88].
325094804,Asco-NTD+CR-REase8,APH,Asco-NTD+CR-REase8,HCEG_07329,654,eukaryota>fungi>ascomycota,Histoplasma capsulatum H88,conserved hypothetical protein [Histoplasma capsulatum H88].
325091116,Asco-NTD+CR-REase8+CR-Kinase1,DUF1631+APH,VirB5+Asco-NTD+CR-REase8+CR-Kinase1,HCEG_03641,717,eukaryota>fungi>ascomycota,Histoplasma capsulatum H88,conserved hypothetical protein [Histoplasma capsulatum H88].
154277148,Asco-NTD+CR-REase8+CR-Kinase1,ARGLU+Pkinase,EP1+Asco-NTD+CR-REase8+CR-Kinase1,HCAG_04882,693,eukaryota>fungi>ascomycota,Histoplasma capsulatum NAm1,predicted protein [Histoplasma capsulatum NAm1].
154287156,Asco-NTD+CR-REase8+CR-Kinase1,ARGLU+Pkinase,EP1+Asco-NTD+CR-REase8+CR-Kinase1,HCAG_01420,766,eukaryota>fungi>ascomycota,Histoplasma capsulatum NAm1,predicted protein [Histoplasma capsulatum NAm1].
154275752,Asco-NTD+CR-REase8,HSDR_N_2,Asco-NTD+CR-REase8,HCAG_06332,696,eukaryota>fungi>ascomycota,Histoplasma capsulatum NAm1,predicted protein [Histoplasma capsulatum NAm1].
154283411,Asco-NTD+CR-REase8+CR-Kinase1,ARGLU,Asco-NTD+CR-REase8+SMAD+CR-Kinase,HCAG_02672,752,eukaryota>fungi>ascomycota,Histoplasma capsulatum NAm1,conserved hypothetical protein [Histoplasma capsulatum NAm1]. 
154277308,Asco-NTD+CR-REase8+CR-Kinase1,ARGLU+RIO1,KfrA-HTH+Asco-NTD+CR-REase8+CR-Kinase1,HCAG_04962,768,eukaryota>fungi>ascomycota,Histoplasma capsulatum NAm1,conserved hypothetical protein [Histoplasma capsulatum NAm1]. 
154283139,Asco-NTD+CR-REase8+CR-Kinase1,ARGLU,EP1+Asco-NTD+CR-REase8+SMAD+CR-Kinase,HCAG_02536,794,eukaryota>fungi>ascomycota,Histoplasma capsulatum NAm1,conserved hypothetical protein [Histoplasma capsulatum NAm1]. 
154269517,Asco-NTD+CR-REase8,-,IIGP1+Asco-NTD+CR-REase8,HCAG_09347,211,eukaryota>fungi>ascomycota,Histoplasma capsulatum NAm1,"hypothetical protein HCAG_09347, partial [Histoplasma capsulatum NAm1]. "
154279972,Asco-NTD+CR-REase8+CR-Kinase1,MAP7,EP1+Asco-NTD+CR-REase8+SMAD+CR-Kinase,HCAG_04639,776,eukaryota>fungi>ascomycota,Histoplasma capsulatum NAm1,conserved hypothetical protein [Histoplasma capsulatum NAm1]. 
154271706,Asco-NTD+CR-REase8+CR-Kinase1,-,Asco-NTD+CR-REase8+CR-Kinase1,HCAG_08488,530,eukaryota>fungi>ascomycota,Histoplasma capsulatum NAm1,predicted protein [Histoplasma capsulatum NAm1].
154272473,Asco-NTD+CR-REase8,ARGLU,EP1+Asco-NTD+CR-REase8+SMAD,HCAG_08198,757,eukaryota>fungi>ascomycota,Histoplasma capsulatum NAm1,conserved hypothetical protein [Histoplasma capsulatum NAm1]. 
154272862,CR-REase8+CR-Kinase1,Retinal+RIO1,CR-REase8+SMAD+CR-Kinase,HCAG_07592,585,eukaryota>fungi>ascomycota,Histoplasma capsulatum NAm1,conserved hypothetical protein [Histoplasma capsulatum NAm1]. 
154274772,Asco-NTD+CR-REase8+CR-Kinase1,ARGLU,EP1+Asco-NTD+CR-REase8+SMAD+CR-Kinase,HCAG_05842,789,eukaryota>fungi>ascomycota,Histoplasma capsulatum NAm1,conserved hypothetical protein [Histoplasma capsulatum NAm1]. 
154284840,Asco-NTD+CR-REase8+CR-Kinase1,HSDR_N_2+Pkinase,Asco-NTD+CR-REase8+CR-Kinase1,HCAG_00261,1058,eukaryota>fungi>ascomycota,Histoplasma capsulatum NAm1,predicted protein [Histoplasma capsulatum NAm1].
154279006,CR-NTPase5+CR-REase3,-,CR-NTPase5+CR-REase3,HCAG_04156,637,eukaryota>fungi>ascomycota,Histoplasma capsulatum NAm1,predicted protein [Histoplasma capsulatum NAm1].
154281341,CR-REase8+CR-Kinase1,Pkinase,CR-REase8+CR-Kinase1,HCAG_03581,438,eukaryota>fungi>ascomycota,Histoplasma capsulatum NAm1,predicted protein [Histoplasma capsulatum NAm1].
154273432,Asco-NTD+CR-REase8+CR-Kinase1,AvrE+Pkinase,Asco-NTD+CR-REase8+CR-Kinase1,HCAG_07884,743,eukaryota>fungi>ascomycota,Histoplasma capsulatum NAm1,predicted protein [Histoplasma capsulatum NAm1].
154272774,Asco-NTD+CR-REase8+CR-Kinase1,Pkinase+HSDR_N_2+Pkinase,STYKIN+Asco-NTD+CR-REase8+CR-Kinase1,HCAG_07548,1037,eukaryota>fungi>ascomycota,Histoplasma capsulatum NAm1,predicted protein [Histoplasma capsulatum NAm1].
154278517,CR-REase8,-,CR-REase8,HCAG_05539,386,eukaryota>fungi>ascomycota,Histoplasma capsulatum NAm1,predicted protein [Histoplasma capsulatum NAm1].
154276658,CR-REase8,-,CR-REase8,HCAG_06779,263,eukaryota>fungi>ascomycota,Histoplasma capsulatum NAm1,predicted protein [Histoplasma capsulatum NAm1].
154283137,CR-REase8+CR-Kinase1,Pkinase,CR-REase8+CR-Kinase1,HCAG_02535,662,eukaryota>fungi>ascomycota,Histoplasma capsulatum NAm1,predicted protein [Histoplasma capsulatum NAm1].
154285278,Asco-NTD+CR-REase8,ARGLU+HSDR_N_2,EP1+Asco-NTD+CR-REase8,HCAG_00480,611,eukaryota>fungi>ascomycota,Histoplasma capsulatum NAm1,predicted protein [Histoplasma capsulatum NAm1].
154271151,Asco-NTD+CR-REase8+CR-Kinase1,ARGLU+RIO1,EP1+Asco-NTD+CR-REase8+SMAD+CR-Kinase,HCAG_08751,791,eukaryota>fungi>ascomycota,Histoplasma capsulatum NAm1,conserved hypothetical protein [Histoplasma capsulatum NAm1]. 
154278942,Asco-NTD+CR-REase8+CR-Kinase1,HSDR_N_2+Pkinase,Asco-NTD+CR-REase8+CR-Kinase1,HCAG_04124,749,eukaryota>fungi>ascomycota,Histoplasma capsulatum NAm1,predicted protein [Histoplasma capsulatum NAm1].
154283429,Asco-NTD+CR-REase8,-,Asco-NTD+CR-REase8,HCAG_02681,607,eukaryota>fungi>ascomycota,Histoplasma capsulatum NAm1,conserved hypothetical protein [Histoplasma capsulatum NAm1]. 
154269598,-,-,-,HCAG_09322,150,eukaryota>fungi>ascomycota,Histoplasma capsulatum NAm1,hypothetical protein HCAG_09322 [Histoplasma capsulatum NAm1].
154281965,Asco-NTD+CR-REase8+CR-Kinase1,ARGLU,EP1+Asco-NTD+CR-REase8+SMAD+CR-Kinase,HCAG_03893,816,eukaryota>fungi>ascomycota,Histoplasma capsulatum NAm1,conserved hypothetical protein [Histoplasma capsulatum NAm1]. 
154283849,CR-REase8,-,CR-REase8,HCAG_02891,263,eukaryota>fungi>ascomycota,Histoplasma capsulatum NAm1,predicted protein [Histoplasma capsulatum NAm1].
154285782,CR-Ubl2,-,CR-Ubl2,HCAG_00732,563,eukaryota>fungi>ascomycota,Histoplasma capsulatum NAm1,conserved hypothetical protein [Histoplasma capsulatum NAm1]. 
154288108,Asco-NTD+CR-REase8,DUF1682,Asco-NTD+CR-REase8,HCAG_01896,312,eukaryota>fungi>ascomycota,Histoplasma capsulatum NAm1,conserved hypothetical protein [Histoplasma capsulatum NAm1]. 
154283093,Asco-NTD,-,Asco-NTD,HCAG_02513,120,eukaryota>fungi>ascomycota,Histoplasma capsulatum NAm1,predicted protein [Histoplasma capsulatum NAm1].
154271991,CR-REase8,-,CR-REase8,HCAG_07957,261,eukaryota>fungi>ascomycota,Histoplasma capsulatum NAm1,predicted protein [Histoplasma capsulatum NAm1].
154280453,Asco-NTD+CR-REase8+CR-Kinase1,-,Asco-NTD+CR-REase8+CR-Kinase1,HCAG_03136,676,eukaryota>fungi>ascomycota,Histoplasma capsulatum NAm1,conserved hypothetical protein [Histoplasma capsulatum NAm1]. 
254571939,CR-Ubl2+REC,Response_reg,CR-Ubl2+CR-Ubl2+REC,PAS_chr3_0849,477,eukaryota>fungi>ascomycota,Komagataella pastoris GS115,"Cytoplasmic response regulator, part of a two-component signal transducer that mediates osmosensing [Komagataella pastoris GS115]."
584395642,CR-Ubl2+CR-Ubl2+REC,Response_reg,CR-Ubl2+CR-Ubl2+REC,KUCA_T00000790001,584,eukaryota>fungi>ascomycota,Kuraishia capsulata CBS 1993,unnamed protein product [Kuraishia capsulata CBS 1993]. 
396474437,CR-Ubl2+REC,Herpes_BLLF1+MAP65_ASE1+Response_reg,POTRA+CR-Ubl2+REC,LEMA_P032450.1,931,eukaryota>fungi>ascomycota,Leptosphaeria maculans JN3,hypothetical protein LEMA_P032450.1 [Leptosphaeria maculans JN3]. 
396458374,Asco-NTD+CR-REase8+CR-Kinase1,ARGLU+DUF3827+Pkinase,Asco-NTD+CR-REase8+STYKIN,LEMA_P065610.1,899,eukaryota>fungi>ascomycota,Leptosphaeria maculans JN3,hypothetical protein LEMA_P065610.1 [Leptosphaeria maculans JN3]. 
149239716,CR-Ubl2+REC,Response_reg,CR-Ubl2+POTRA+REC,LELG_03662,692,eukaryota>fungi>ascomycota,Lodderomyces elongisporus NRRL YB-4239,hypothetical protein LELG_03662 [Lodderomyces elongisporus NRRL YB-4239]. 
407916791,CR-REase8,-,CR-REase8,MPH_12721,365,eukaryota>fungi>ascomycota,Macrophomina phaseolina MS6,hypothetical protein MPH_12721 [Macrophomina phaseolina MS6]. 
407921910,CR-Ubl2+REC,DUF605+Response_reg,CR-Ubl2+REC,MPH_07727,796,eukaryota>fungi>ascomycota,Macrophomina phaseolina MS6,hypothetical protein MPH_07727 [Macrophomina phaseolina MS6]. 
407927181,CR-REase8,-,CR-REase8,MPH_02631,592,eukaryota>fungi>ascomycota,Macrophomina phaseolina MS6,hypothetical protein MPH_02631 [Macrophomina phaseolina MS6]. 
407929730,CR-NTPase6,NMO+DUF1729+MaoC_dehydrat_N+MaoC_dehydratas+Acyl_transf_1,Tox-PL-2+CR-NTPase6,MPH_00114,2569,eukaryota>fungi>ascomycota,Macrophomina phaseolina MS6,hypothetical protein MPH_00114 [Macrophomina phaseolina MS6]. 
407915976,Asco-NTD+CR-REase8,ARGLU,EP1+Asco-NTD+CR-REase8+STYKIN,MPH_13515,788,eukaryota>fungi>ascomycota,Macrophomina phaseolina MS6,hypothetical protein MPH_13515 [Macrophomina phaseolina MS6]. 
407915917,Asco-NTD,DUF1682,Asco-NTD,MPH_13561,101,eukaryota>fungi>ascomycota,Macrophomina phaseolina MS6,hypothetical protein MPH_13561 [Macrophomina phaseolina MS6]. 
407922719,CR-NTPase5+CR-REase3,-,CR-NTPase5+CR-REase3,MPH_07018,386,eukaryota>fungi>ascomycota,Macrophomina phaseolina MS6,hypothetical protein MPH_07018 [Macrophomina phaseolina MS6]. 
407915916,CR-REase8,-,CR-REase8,MPH_13560,242,eukaryota>fungi>ascomycota,Macrophomina phaseolina MS6,hypothetical protein MPH_13560 [Macrophomina phaseolina MS6]. 
407929731,CR-REase9,-,CR-REase9,MPH_00115,430,eukaryota>fungi>ascomycota,Macrophomina phaseolina MS6,hypothetical protein MPH_00115 [Macrophomina phaseolina MS6]. 
407915410,Asco-NTD+CR-REase8,ARGLU,EP1+Asco-NTD+CR-REase8,MPH_14005,792,eukaryota>fungi>ascomycota,Macrophomina phaseolina MS6,hypothetical protein MPH_14005 [Macrophomina phaseolina MS6]. 
923150958,CR-Ubl2+REC,Response_reg+Response_reg,CR-Ubl2+REC,MMYC01_G04122,805,eukaryota>fungi>ascomycota,Madurella mycetomatis,Response regulator mcs4 [Madurella mycetomatis].
923155156,Asco-NTD+CR-REase8+CR-Kinase1,ARGLU+APH,Tox-DDRGK+Asco-NTD+CR-REase8+CR-Kinase1,MMYC01_G01279,806,eukaryota>fungi>ascomycota,Madurella mycetomatis,Stress response protein nst1 [Madurella mycetomatis]. 
389626887,Asco-NTD+CR-REase8+CR-Kinase1,ERM,KfrA-HTH+Asco-NTD+CR-REase8+CR-Kinase1,MGG_08663,802,eukaryota>fungi>ascomycota,Magnaporthe oryzae 70-15,hypothetical protein MGG_08663 [Magnaporthe oryzae 70-15].
389643362,Asco-NTD+CR-REase8,ERM,KfrA-HTH+Asco-NTD+CR-REase8,MGG_15368,706,eukaryota>fungi>ascomycota,Magnaporthe oryzae 70-15,hypothetical protein MGG_15368 [Magnaporthe oryzae 70-15].
389639488,Asco-NTD+CR-REase8+CR-Kinase1,WEMBL+Pkinase,SHELIX+Asco-NTD+CR-REase8+CR-Kinase1,MGG_14404,726,eukaryota>fungi>ascomycota,Magnaporthe oryzae 70-15,hypothetical protein MGG_14404 [Magnaporthe oryzae 70-15].
389646393,CR-Ubl2+REC,Response_reg,CR-Ubl2+REC+AP2,MGG_02897,833,eukaryota>fungi>ascomycota,Magnaporthe oryzae 70-15,hypothetical protein MGG_02897 [Magnaporthe oryzae 70-15].
389639478,Asco-NTD+CR-REase8+CR-Kinase1,WEMBL+Pkinase,SHELIX+Asco-NTD+CR-REase8+CR-Kinase1,MGG_17210,729,eukaryota>fungi>ascomycota,Magnaporthe oryzae 70-15,hypothetical protein MGG_17210 [Magnaporthe oryzae 70-15].
440480051,CR-REase8,-,SWC3+CR-REase8,OOW_P131scaffold01248g2,601,eukaryota>fungi>ascomycota,Magnaporthe oryzae P131,hypothetical protein OOW_P131scaffold01248g2 [Magnaporthe oryzae P131]. 
440491109,Asco-NTD+CR-REase8,Atrophin-1,Asco-NTD+CR-REase8,OOW_P131scaffold00003g1,280,eukaryota>fungi>ascomycota,Magnaporthe oryzae P131,hypothetical protein OOW_P131scaffold00003g1 [Magnaporthe oryzae P131]. 
440490932,Asco-NTD+CR-REase8+CR-Kinase1,-,Asco-NTD+CR-REase8+CR-Kinase1,OOW_P131scaffold00032g2,696,eukaryota>fungi>ascomycota,Magnaporthe oryzae P131,hypothetical protein OOW_P131scaffold00032g2 [Magnaporthe oryzae P131]. 
440479970,Asco-NTD+CR-REase8,WEMBL,DUF4316+Asco-NTD+CR-REase8,OOW_P131scaffold01264g1,597,eukaryota>fungi>ascomycota,Magnaporthe oryzae P131,"hypothetical protein OOW_P131scaffold01264g1, partial [Magnaporthe oryzae P131]."
440483328,Asco-NTD+Asco-NTD+CR-REase8,ATP-synt_B,DUF874+Asco-NTD+CR-REase8,OOW_P131scaffold00951g4,497,eukaryota>fungi>ascomycota,Magnaporthe oryzae P131,hypothetical protein OOW_P131scaffold00951g4 [Magnaporthe oryzae P131]. 
440475376,Asco-NTD+CR-REase8+CR-Kinase1,YlqD,EP1+Asco-NTD+CR-REase8+CR-Kinase1,OOU_Y34scaffold00104g4,829,eukaryota>fungi>ascomycota,Magnaporthe oryzae Y34,hypothetical protein OOU_Y34scaffold00104g4 [Magnaporthe oryzae Y34]. 
440462572,Asco-NTD+CR-REase8,WEMBL,DUF4316+Asco-NTD+CR-REase8+CR-Kinase1,OOU_Y34scaffold01089g1,675,eukaryota>fungi>ascomycota,Magnaporthe oryzae Y34,"hypothetical protein OOU_Y34scaffold01089g1, partial [Magnaporthe oryzae Y34]."
440461493,CR-REase8,-,CR-REase8,OOU_Y34scaffold01197g1,328,eukaryota>fungi>ascomycota,Magnaporthe oryzae Y34,hypothetical protein OOU_Y34scaffold01197g1 [Magnaporthe oryzae Y34]. 
835899169,CR-Ubl2+REC,Tim54+Response_reg,CR-Ubl2+REC,MAPG_10412,955,eukaryota>fungi>ascomycota,Magnaporthiopsis poae ATCC 64411,hypothetical protein MAPG_10412 [Magnaporthiopsis poae ATCC 64411]. 
835899316,Asco-NTD+CR-REase8,PAT1,Asco-NTD+CR-REase8,MAPG_10559,849,eukaryota>fungi>ascomycota,Magnaporthiopsis poae ATCC 64411,hypothetical protein MAPG_10559 [Magnaporthiopsis poae ATCC 64411]. 
597584845,CR-Ubl2+REC,TFIIA+Response_reg,CR-Ubl2+REC,MBM_07590,756,eukaryota>fungi>ascomycota,Marssonina brunnea f. sp. 'multigermtubi' MB_m1,response regulator receiver domain-containing protein [Marssonina brunnea f. sp. 'multigermtubi' MB_m1].
597580277,CR-REase8,-,CR-REase8,MBM_05306,577,eukaryota>fungi>ascomycota,Marssonina brunnea f. sp. 'multigermtubi' MB_m1,Hypothetical protein MBM_05306 [Marssonina brunnea f. sp. 'multigermtubi' MB_m1]. 
629693815,CR-Ubl2+REC,Herpes_BLLF1+Response_reg,CR-Ubl2+REC,MAC_05859,949,eukaryota>fungi>ascomycota,Metarhizium acridum CQMa 102,putative two-component response regulator SSK1p [Metarhizium acridum CQMa 102]. 
629686357,CR-REase8,Dicty_REP,CR-REase8+UBC,MAC_02134,410,eukaryota>fungi>ascomycota,Metarhizium acridum CQMa 102,hypothetical protein MAC_02134 [Metarhizium acridum CQMa 102].
629699049,CR-REase8+CR-Kinase1,Pkinase,CR-REase8+CUE+CR-Kinase,MAC_08476,634,eukaryota>fungi>ascomycota,Metarhizium acridum CQMa 102,hypothetical protein MAC_08476 [Metarhizium acridum CQMa 102].
629688705,CR-REase8+CR-Kinase1,-,CR-REase8+CR-Kinase1,MAC_03304,652,eukaryota>fungi>ascomycota,Metarhizium acridum CQMa 102,hypothetical protein MAC_03304 [Metarhizium acridum CQMa 102].
629693773,CR-REase8+CR-Kinase1,APG6,CR-REase8+CR-Kinase1,MAC_05838,427,eukaryota>fungi>ascomycota,Metarhizium acridum CQMa 102,hypothetical protein MAC_05838 [Metarhizium acridum CQMa 102].
629692883,Asco-NTD+CR-REase8+CR-Kinase1,APH,Asco-NTD+CR-REase8+CR-Kinase1,MAC_05393,788,eukaryota>fungi>ascomycota,Metarhizium acridum CQMa 102,hypothetical protein MAC_05393 [Metarhizium acridum CQMa 102].
629694465,Asco-NTD+CR-REase8+CR-Kinase1,Radial_spoke_3,Asco-NTD+CR-REase8+CR-Kinase1,MAC_06184,739,eukaryota>fungi>ascomycota,Metarhizium acridum CQMa 102,hypothetical protein MAC_06184 [Metarhizium acridum CQMa 102].
734664761,Asco-NTD+CR-REase8,DUF3552,EP1+Asco-NTD+CR-REase8,MAM_00808,480,eukaryota>fungi>ascomycota,Metarhizium album ARSEF 1941,hypothetical protein MAM_00808 [Metarhizium album ARSEF 1941].
734663397,CR-Ubl2+REC,DUF4106+Response_reg,Chl-REase1+CR-Ubl2+REC,MAM_01222,859,eukaryota>fungi>ascomycota,Metarhizium album ARSEF 1941,"Signal transduction response regulator, receiver domain protein [Metarhizium album ARSEF 1941]. "
734663538,Asco-NTD+CR-REase8+CR-Kinase1,AvrE+Kdo,Asco-NTD+CR-REase8+CR-Kinase1,MAM_01363,736,eukaryota>fungi>ascomycota,Metarhizium album ARSEF 1941,Lipopolysaccharide kinase [Metarhizium album ARSEF 1941]. 
734656563,Asco-NTD+CR-REase8+CR-Kinase1,DUF4355+Kdo,EP1+Asco-NTD+CR-REase8+CR-Kinase1,MAM_08452,733,eukaryota>fungi>ascomycota,Metarhizium album ARSEF 1941,Protein kinase-like domain protein [Metarhizium album ARSEF 1941].
734664319,Asco-NTD+CR-REase8,-,Asco-NTD+CR-REase8,MAM_00366,372,eukaryota>fungi>ascomycota,Metarhizium album ARSEF 1941,hypothetical protein MAM_00366 [Metarhizium album ARSEF 1941].
672376886,CR-Ubl2+REC,Response_reg,CR-Ubl2+REC,MANI_021184,894,eukaryota>fungi>ascomycota,Metarhizium anisopliae,putative response regulator [Metarhizium anisopliae]. 
672383643,Asco-NTD+CR-REase8+CR-Kinase1,-,EP1+Asco-NTD+CR-REase8+CR-Kinase1,MANI_114559,581,eukaryota>fungi>ascomycota,Metarhizium anisopliae,hypothetical protein MANI_114559 [Metarhizium anisopliae].
672379251,Asco-NTD+CR-REase8,ARGLU+HTH_Tnp_Tc5+Ax_dynein_light,EP1+Asco-NTD+CR-REase8+EP1,MANI_118708,802,eukaryota>fungi>ascomycota,Metarhizium anisopliae,hypothetical protein MANI_118708 [Metarhizium anisopliae].
672382093,Asco-NTD+CR-REase8+CR-Kinase1,DUF1682+Gag_spuma+Pkinase,Asco-NTD+CR-REase8+CR-Kinase1,MANI_110374,786,eukaryota>fungi>ascomycota,Metarhizium anisopliae,hypothetical protein MANI_110374 [Metarhizium anisopliae].
672382053,Asco-NTD+CR-REase8+CR-Kinase1,ARGLU+Pkinase,EP1+Asco-NTD+CR-REase8+CR-Kinase1,MANI_016385,806,eukaryota>fungi>ascomycota,Metarhizium anisopliae,hypothetical protein MANI_016385 [Metarhizium anisopliae].
743637883,Asco-NTD+CR-REase8+CR-Kinase1,-,EP1+Asco-NTD+CR-REase8+CR-Kinase1,MAN_01768,625,eukaryota>fungi>ascomycota,Metarhizium anisopliae ARSEF 549,"hypothetical protein MAN_01768, partial [Metarhizium anisopliae ARSEF 549]. "
743627705,Asco-NTD+CR-REase8,ARGLU+HTH_Tnp_Tc5+DDE_1+Ax_dynein_light,EP1+Asco-NTD+CR-REase8+EP1,MAN_10844,1143,eukaryota>fungi>ascomycota,Metarhizium anisopliae ARSEF 549,"DDE superfamily endonuclease, CENP-B-like protein, partial [Metarhizium anisopliae ARSEF 549]."
770403403,Asco-NTD+CR-REase8+CR-Kinase1,-,Asco-NTD+CR-REase8+CR-Kinase1,H633G_07733,745,eukaryota>fungi>ascomycota,Metarhizium anisopliae BRIP 53284,hypothetical protein H633G_07733 [Metarhizium anisopliae BRIP 53284]. 
770388633,Asco-NTD+CR-REase8+CR-Kinase1,-,Asco-NTD+CR-REase8+CR-Kinase1,H634G_09948,714,eukaryota>fungi>ascomycota,Metarhizium anisopliae BRIP 53293,hypothetical protein H634G_09948 [Metarhizium anisopliae BRIP 53293]. 
770392713,Asco-NTD+CR-REase8,ARGLU,Asco-NTD+CR-REase8,H634G_06071,429,eukaryota>fungi>ascomycota,Metarhizium anisopliae BRIP 53293,hypothetical protein H634G_06071 [Metarhizium anisopliae BRIP 53293]. 
770396584,CR-Ubl2+REC,Response_reg,CR-Ubl2+REC,H634G_02162,894,eukaryota>fungi>ascomycota,Metarhizium anisopliae BRIP 53293,hypothetical protein H634G_02162 [Metarhizium anisopliae BRIP 53293]. 
743631577,Asco-NTD+CR-REase8+CR-Kinase1,-,Asco-NTD+CR-REase8+CR-Kinase1,MBR_09906,577,eukaryota>fungi>ascomycota,Metarhizium brunneum ARSEF 3297,"serine/threonine protein kinase, partial [Metarhizium brunneum ARSEF 3297]. "
743643089,CR-Ubl2+REC,Response_reg,CR-Ubl2+REC,MBR_06449,895,eukaryota>fungi>ascomycota,Metarhizium brunneum ARSEF 3297,"CheY-like superfamily, partial [Metarhizium brunneum ARSEF 3297]. "
743643066,Asco-NTD+CR-REase8+CR-Kinase1,CAF-1_p150,MIP-T3+Asco-NTD+CR-REase8+CR-Kinase1,MBR_06426,686,eukaryota>fungi>ascomycota,Metarhizium brunneum ARSEF 3297,"phosphotransferase-like protein, partial [Metarhizium brunneum ARSEF 3297]. "
743633362,Asco-NTD+CR-REase8+CR-Kinase1,-,Asco-NTD+CR-REase8+CR-Kinase1,MBR_09671,745,eukaryota>fungi>ascomycota,Metarhizium brunneum ARSEF 3297,"serine/threonine protein kinase, partial [Metarhizium brunneum ARSEF 3297]. "
743642124,Asco-NTD+CR-REase8+CR-Kinase1,Choline_kinase,Asco-NTD+CR-REase8+CR-Kinase1,MBR_07311,710,eukaryota>fungi>ascomycota,Metarhizium brunneum ARSEF 3297,"Protein kinase-like domain protein, partial [Metarhizium brunneum ARSEF 3297]."
743660463,Asco-NTD+CR-REase8+CR-Kinase1,WEMBL+APH,BZIP+Asco-NTD+CR-REase8+CR-Kinase1,MGU_05360,783,eukaryota>fungi>ascomycota,Metarhizium guizhouense ARSEF 977,Protein kinase-like domain protein [Metarhizium guizhouense ARSEF 977]. 
743659476,Asco-NTD+CR-REase8,HOOK,BZIP+Asco-NTD+CR-REase8,MGU_06226,320,eukaryota>fungi>ascomycota,Metarhizium guizhouense ARSEF 977,hypothetical protein MGU_06226 [Metarhizium guizhouense ARSEF 977]. 
743654037,Asco-NTD+CR-REase8,DUF3886,Asco-NTD+CR-REase8,MGU_11007,620,eukaryota>fungi>ascomycota,Metarhizium guizhouense ARSEF 977,hypothetical protein MGU_11007 [Metarhizium guizhouense ARSEF 977]. 
743654005,Asco-NTD+CR-REase8+CR-Kinase1,-,Asco-NTD+CR-REase8+CR-Kinase1,MGU_11032,745,eukaryota>fungi>ascomycota,Metarhizium guizhouense ARSEF 977,serine/threonine protein kinase [Metarhizium guizhouense ARSEF 977].
743654983,Asco-NTD,DUF1682,DUF874+Asco-NTD,MGU_10197,203,eukaryota>fungi>ascomycota,Metarhizium guizhouense ARSEF 977,Protein kinase-like domain protein [Metarhizium guizhouense ARSEF 977]. 
743662377,Asco-NTD+CR-REase8,APG6,Ggamma+Asco-NTD+CR-REase8,MGU_03622,453,eukaryota>fungi>ascomycota,Metarhizium guizhouense ARSEF 977,phosphotransferase-like protein [Metarhizium guizhouense ARSEF 977].
743654061,Asco-NTD+CR-REase8+CR-Kinase1,ARGLU+Pkinase,EP1+Asco-NTD+CR-REase8+CR-Kinase1,MGU_10979,806,eukaryota>fungi>ascomycota,Metarhizium guizhouense ARSEF 977,Protein kinase-like domain protein [Metarhizium guizhouense ARSEF 977]. 
743659500,CR-Ubl2+REC,Response_reg,CR-Ubl2+REC,MGU_06250,888,eukaryota>fungi>ascomycota,Metarhizium guizhouense ARSEF 977,CheY-like superfamily [Metarhizium guizhouense ARSEF 977].
743656563,Asco-NTD+CR-REase8+CR-Kinase1,Pkinase,Asco-NTD+CR-REase8+CR-Kinase1,MGU_08829,732,eukaryota>fungi>ascomycota,Metarhizium guizhouense ARSEF 977,Protein kinase-like domain protein [Metarhizium guizhouense ARSEF 977]. 
743658511,Asco-NTD+CR-REase8+CR-Kinase1,Pkinase,Asco-NTD+CR-REase8+CR-Kinase1,MAJ_11199,786,eukaryota>fungi>ascomycota,Metarhizium majus ARSEF 297,"Protein kinase-like domain protein, partial [Metarhizium majus ARSEF 297]."
743673759,Asco-NTD+CR-REase8+CR-Kinase1,APH,Asco-NTD+CR-REase8+CR-Kinase1,MAJ_03457,727,eukaryota>fungi>ascomycota,Metarhizium majus ARSEF 297,"Protein kinase-like domain protein, partial [Metarhizium majus ARSEF 297]."
